"DateTime","Q","Site"
2019-04-29 14:30:00,137.048287127984,"FRCH"
2019-04-29 14:45:00,132.530668983121,"FRCH"
2019-04-29 15:00:00,133.416343280095,"FRCH"
2019-04-29 15:15:00,136.073366171019,"FRCH"
2019-04-29 15:30:00,137.933961424959,"FRCH"
2019-04-29 15:45:00,139.794556678899,"FRCH"
2019-04-29 16:00:00,137.933961424959,"FRCH"
2019-04-29 16:15:00,135.276938534035,"FRCH"
2019-04-29 16:30:00,143.337253866797,"FRCH"
2019-04-29 16:45:00,146.969197714687,"FRCH"
2019-04-29 17:00:00,148.874416298622,"FRCH"
2019-04-29 17:15:00,149.62622060561,"FRCH"
2019-04-29 17:30:00,151.620685849537,"FRCH"
2019-04-29 17:45:00,154.456202060442,"FRCH"
2019-04-29 18:00:00,144.490668143745,"FRCH"
2019-04-29 18:15:00,138.864259051929,"FRCH"
2019-04-29 18:30:00,144.222928163772,"FRCH"
2019-04-29 18:45:00,143.471123856784,"FRCH"
2019-04-29 19:00:00,141.521281942853,"FRCH"
2019-04-29 19:15:00,144.401421483754,"FRCH"
2019-04-29 19:30:00,140.724854305869,"FRCH"
2019-04-29 19:45:00,148.740546308636,"FRCH"
2019-04-29 20:00:00,158.750703555329,"FRCH"
2019-04-29 20:15:00,167.078758868064,"FRCH"
2019-04-29 20:30:00,163.49143835017,"FRCH"
2019-04-29 20:45:00,161.63084309623,"FRCH"
2019-04-29 21:00:00,165.173540284128,"FRCH"
2019-04-29 21:15:00,167.830563175052,"FRCH"
2019-04-29 21:30:00,174.342646563842,"FRCH"
2019-04-29 21:45:00,171.551753682932,"FRCH"
2019-04-29 22:00:00,168.894730792008,"FRCH"
2019-04-29 22:15:00,167.078758868064,"FRCH"
2019-04-29 22:30:00,163.536061680165,"FRCH"
2019-04-29 22:45:00,158.973820205306,"FRCH"
2019-04-29 23:00:00,154.456202060442,"FRCH"
2019-04-29 23:15:00,148.963662958613,"FRCH"
2019-04-29 23:30:00,152.550983476507,"FRCH"
2019-04-29 23:45:00,158.043522578336,"FRCH"
2019-04-30 00:00:00,158.088145908332,"FRCH"
2019-04-30 00:15:00,154.411578730447,"FRCH"
2019-04-30 00:30:00,155.252629697426,"FRCH"
2019-04-30 00:45:00,152.550983476507,"FRCH"
2019-04-30 01:00:00,150.735011552562,"FRCH"
2019-04-30 01:15:00,150.779634882558,"FRCH"
2019-04-30 01:30:00,148.963662958613,"FRCH"
2019-04-30 01:45:00,145.331719110724,"FRCH"
2019-04-30 02:00:00,142.585449559809,"FRCH"
2019-04-30 02:15:00,146.217393407698,"FRCH"
2019-04-30 02:30:00,145.331719110724,"FRCH"
2019-04-30 02:45:00,142.540826229814,"FRCH"
2019-04-30 03:00:00,139.839180008895,"FRCH"
2019-04-30 03:15:00,140.724854305869,"FRCH"
2019-04-30 03:30:00,141.699775262835,"FRCH"
2019-04-30 03:45:00,144.356798153758,"FRCH"
2019-04-30 04:00:00,139.839180008895,"FRCH"
2019-04-30 04:15:00,142.540826229814,"FRCH"
2019-04-30 04:30:00,148.963662958613,"FRCH"
2019-04-30 04:45:00,144.356798153758,"FRCH"
2019-04-30 05:00:00,143.471123856784,"FRCH"
2019-04-30 05:15:00,149.849337255588,"FRCH"
2019-04-30 05:30:00,150.735011552562,"FRCH"
2019-04-30 05:45:00,154.366955400451,"FRCH"
2019-04-30 06:00:00,156.182927324396,"FRCH"
2019-04-30 06:15:00,159.814871172285,"FRCH"
2019-04-30 06:30:00,159.904117832276,"FRCH"
2019-04-30 06:45:00,157.998899248341,"FRCH"
2019-04-30 07:00:00,159.859494502281,"FRCH"
2019-04-30 07:15:00,162.605764053195,"FRCH"
2019-04-30 07:30:00,162.5611407232,"FRCH"
2019-04-30 07:45:00,163.446815020174,"FRCH"
2019-04-30 08:00:00,164.42173597714,"FRCH"
2019-04-30 08:15:00,165.307410274115,"FRCH"
2019-04-30 08:30:00,163.446815020174,"FRCH"
2019-04-30 08:45:00,164.377112647144,"FRCH"
2019-04-30 09:00:00,168.894730792008,"FRCH"
2019-04-30 09:15:00,170.710702715953,"FRCH"
2019-04-30 09:30:00,169.914275078969,"FRCH"
2019-04-30 09:45:00,165.307410274115,"FRCH"
2019-04-30 10:00:00,164.332489317149,"FRCH"
2019-04-30 10:15:00,161.764713086216,"FRCH"
2019-04-30 10:30:00,162.516517393204,"FRCH"
2019-04-30 10:45:00,165.262786944119,"FRCH"
2019-04-30 11:00:00,166.237707901085,"FRCH"
2019-04-30 11:15:00,166.193084571089,"FRCH"
2019-04-30 11:30:00,162.695010713186,"FRCH"
2019-04-30 11:45:00,158.929196875311,"FRCH"
2019-04-30 12:00:00,156.272173984387,"FRCH"
2019-04-30 12:15:00,154.456202060442,"FRCH"
2019-04-30 12:30:00,153.481281103477,"FRCH"
2019-04-30 12:45:00,153.436657773481,"FRCH"
2019-04-30 13:00:00,152.595606806502,"FRCH"
2019-04-30 13:15:00,149.804713925592,"FRCH"
2019-04-30 13:30:00,153.436657773481,"FRCH"
2019-04-30 13:45:00,155.297253027421,"FRCH"
2019-04-30 14:00:00,154.366955400451,"FRCH"
2019-04-30 14:15:00,153.436657773481,"FRCH"
2019-04-30 14:30:00,157.113224951366,"FRCH"
2019-04-30 14:45:00,159.859494502281,"FRCH"
2019-04-30 15:00:00,159.904117832276,"FRCH"
2019-04-30 15:15:00,166.7217722281,"FRCH"
2019-04-30 15:30:00,164.332489317149,"FRCH"
2019-04-30 15:45:00,161.63084309623,"FRCH"
2019-04-30 16:00:00,178.547901398737,"FRCH"
2019-04-30 16:15:00,175.09445087083,"FRCH"
2019-04-30 16:30:00,177.840720421745,"FRCH"
2019-04-30 16:45:00,178.860264708706,"FRCH"
2019-04-30 17:00:00,216.013961851642,"FRCH"
2019-04-30 17:15:00,226.642053415336,"FRCH"
2019-04-30 17:30:00,224.654380474345,"FRCH"
2019-04-30 17:45:00,219.295711362502,"FRCH"
2019-04-30 18:00:00,197.682541595149,"FRCH"
2019-04-30 18:15:00,199.677006839076,"FRCH"
2019-04-30 18:30:00,190.775640539335,"FRCH"
2019-04-30 18:45:00,180.810106622637,"FRCH"
2019-04-30 19:00:00,186.831333381477,"FRCH"
2019-04-30 19:15:00,194.318337727233,"FRCH"
2019-04-30 19:30:00,187.054450031454,"FRCH"
2019-04-30 19:45:00,197.905658245127,"FRCH"
2019-04-30 20:00:00,203.442820676951,"FRCH"
2019-04-30 20:15:00,204.373118303921,"FRCH"
2019-04-30 20:30:00,196.268179641164,"FRCH"
2019-04-30 20:45:00,195.204012024207,"FRCH"
2019-04-30 21:00:00,195.248635354203,"FRCH"
2019-04-30 21:15:00,191.7505614963,"FRCH"
2019-04-30 21:30:00,191.661314836309,"FRCH"
2019-04-30 21:45:00,190.731017209339,"FRCH"
2019-04-30 22:00:00,189.800719582369,"FRCH"
2019-04-30 22:15:00,188.95966861539,"FRCH"
2019-04-30 22:30:00,189.756096252374,"FRCH"
2019-04-30 22:45:00,188.073994318415,"FRCH"
2019-04-30 23:00:00,184.397427140531,"FRCH"
2019-04-30 23:15:00,181.695780919612,"FRCH"
2019-04-30 23:30:00,178.949511368697,"FRCH"
2019-04-30 23:45:00,176.203241817782,"FRCH"
2019-05-01 00:00:00,177.088916114757,"FRCH"
2019-05-01 00:15:00,173.501595596863,"FRCH"
2019-05-01 00:30:00,171.641000342923,"FRCH"
2019-05-01 00:45:00,169.825028418978,"FRCH"
2019-05-01 01:00:00,170.755326045948,"FRCH"
2019-05-01 01:15:00,168.053679825029,"FRCH"
2019-05-01 01:30:00,168.939354122004,"FRCH"
2019-05-01 01:45:00,168.009056495034,"FRCH"
2019-05-01 02:00:00,164.332489317149,"FRCH"
2019-05-01 02:15:00,166.237707901085,"FRCH"
2019-05-01 02:30:00,166.193084571089,"FRCH"
2019-05-01 02:45:00,168.009056495034,"FRCH"
2019-05-01 03:00:00,168.939354122004,"FRCH"
2019-05-01 03:15:00,169.780405088983,"FRCH"
2019-05-01 03:30:00,170.799949375944,"FRCH"
2019-05-01 03:45:00,165.262786944119,"FRCH"
2019-05-01 04:00:00,170.710702715953,"FRCH"
2019-05-01 04:15:00,172.571297969893,"FRCH"
2019-05-01 04:30:00,174.342646563842,"FRCH"
2019-05-01 04:45:00,177.088916114757,"FRCH"
2019-05-01 05:00:00,180.720859962646,"FRCH"
2019-05-01 05:15:00,185.23847810751,"FRCH"
2019-05-01 05:30:00,188.870421955399,"FRCH"
2019-05-01 05:45:00,187.984747658424,"FRCH"
2019-05-01 06:00:00,189.800719582369,"FRCH"
2019-05-01 06:15:00,192.546989133284,"FRCH"
2019-05-01 06:30:00,187.09907336145,"FRCH"
2019-05-01 06:45:00,187.054450031454,"FRCH"
2019-05-01 07:00:00,190.775640539335,"FRCH"
2019-05-01 07:15:00,188.870421955399,"FRCH"
2019-05-01 07:30:00,188.95966861539,"FRCH"
2019-05-01 07:45:00,188.02937098842,"FRCH"
2019-05-01 08:00:00,188.870421955399,"FRCH"
2019-05-01 08:15:00,191.661314836309,"FRCH"
2019-05-01 08:30:00,190.775640539335,"FRCH"
2019-05-01 08:45:00,192.591612463279,"FRCH"
2019-05-01 09:00:00,193.388040100263,"FRCH"
2019-05-01 09:15:00,197.109230608143,"FRCH"
2019-05-01 09:30:00,191.705938166305,"FRCH"
2019-05-01 09:45:00,193.432663430258,"FRCH"
2019-05-01 10:00:00,189.756096252374,"FRCH"
2019-05-01 10:15:00,184.442050470526,"FRCH"
2019-05-01 10:30:00,184.352803810535,"FRCH"
2019-05-01 10:45:00,184.352803810535,"FRCH"
2019-05-01 11:00:00,183.511752843556,"FRCH"
2019-05-01 11:15:00,179.835185665671,"FRCH"
2019-05-01 11:30:00,178.904888038701,"FRCH"
2019-05-01 11:45:00,178.108460401718,"FRCH"
2019-05-01 12:00:00,175.317567520808,"FRCH"
2019-05-01 12:15:00,170.799949375944,"FRCH"
2019-05-01 12:30:00,162.739634043182,"FRCH"
2019-05-01 12:45:00,169.735781758987,"FRCH"
2019-05-01 13:00:00,169.869651748974,"FRCH"
2019-05-01 13:15:00,173.412348936872,"FRCH"
2019-05-01 13:30:00,178.904888038701,"FRCH"
2019-05-01 13:45:00,170.978442695926,"FRCH"
2019-05-01 14:00:00,183.422506183565,"FRCH"
2019-05-01 14:15:00,187.054450031454,"FRCH"
2019-05-01 14:30:00,187.143696691445,"FRCH"
2019-05-01 14:45:00,190.686393879344,"FRCH"
2019-05-01 15:00:00,191.661314836309,"FRCH"
2019-05-01 15:15:00,187.143696691445,"FRCH"
2019-05-01 15:30:00,185.327724767501,"FRCH"
2019-05-01 15:45:00,188.02937098842,"FRCH"
2019-05-01 16:00:00,185.283101437505,"FRCH"
2019-05-01 16:15:00,187.09907336145,"FRCH"
2019-05-01 16:30:00,189.756096252374,"FRCH"
2019-05-01 16:45:00,192.546989133284,"FRCH"
2019-05-01 17:00:00,194.407584387224,"FRCH"
2019-05-01 17:15:00,197.019983948152,"FRCH"
2019-05-01 17:30:00,199.810876829062,"FRCH"
2019-05-01 17:45:00,201.671472083002,"FRCH"
2019-05-01 18:00:00,205.258792600896,"FRCH"
2019-05-01 18:15:00,202.557146379977,"FRCH"
2019-05-01 18:30:00,195.293258684198,"FRCH"
2019-05-01 18:45:00,196.223556311168,"FRCH"
2019-05-01 19:00:00,199.766253499067,"FRCH"
2019-05-01 19:15:00,203.398197346956,"FRCH"
2019-05-01 19:30:00,202.557146379977,"FRCH"
2019-05-01 19:45:00,200.741174456032,"FRCH"
2019-05-01 20:00:00,198.925202532088,"FRCH"
2019-05-01 20:15:00,204.373118303921,"FRCH"
2019-05-01 20:30:00,198.084151565109,"FRCH"
2019-05-01 20:45:00,193.521910090249,"FRCH"
2019-05-01 21:00:00,187.143696691445,"FRCH"
2019-05-01 21:15:00,187.054450031454,"FRCH"
2019-05-01 21:30:00,192.457742473293,"FRCH"
2019-05-01 21:45:00,197.950281575122,"FRCH"
2019-05-01 22:00:00,194.407584387224,"FRCH"
2019-05-01 22:15:00,192.546989133284,"FRCH"
2019-05-01 22:30:00,196.178932981173,"FRCH"
2019-05-01 22:45:00,201.582225423011,"FRCH"
2019-05-01 23:00:00,201.671472083002,"FRCH"
2019-05-01 23:15:00,201.626848753007,"FRCH"
2019-05-01 23:30:00,198.969825862083,"FRCH"
2019-05-01 23:45:00,192.546989133284,"FRCH"
2019-05-02 00:00:00,185.372348097496,"FRCH"
2019-05-02 00:15:00,178.019213741727,"FRCH"
2019-05-02 00:30:00,179.790562335676,"FRCH"
2019-05-02 00:45:00,179.790562335676,"FRCH"
2019-05-02 01:00:00,184.352803810535,"FRCH"
2019-05-02 01:15:00,188.02937098842,"FRCH"
2019-05-02 01:30:00,188.02937098842,"FRCH"
2019-05-02 01:45:00,187.984747658424,"FRCH"
2019-05-02 02:00:00,186.213399064475,"FRCH"
2019-05-02 02:15:00,184.30818048054,"FRCH"
2019-05-02 02:30:00,185.283101437505,"FRCH"
2019-05-02 02:45:00,184.352803810535,"FRCH"
2019-05-02 03:00:00,183.511752843556,"FRCH"
2019-05-02 03:15:00,183.511752843556,"FRCH"
2019-05-02 03:30:00,186.124152404484,"FRCH"
2019-05-02 03:45:00,190.775640539335,"FRCH"
2019-05-02 04:00:00,191.572068176318,"FRCH"
2019-05-02 04:15:00,197.950281575122,"FRCH"
2019-05-02 04:30:00,200.651927796041,"FRCH"
2019-05-02 04:45:00,204.328494973926,"FRCH"
2019-05-02 05:00:00,204.417741633917,"FRCH"
2019-05-02 05:15:00,203.398197346956,"FRCH"
2019-05-02 05:30:00,208.005062151811,"FRCH"
2019-05-02 05:45:00,202.512523049981,"FRCH"
2019-05-02 06:00:00,206.144466897871,"FRCH"
2019-05-02 06:15:00,204.417741633917,"FRCH"
2019-05-02 06:30:00,200.741174456032,"FRCH"
2019-05-02 06:45:00,203.442820676951,"FRCH"
2019-05-02 07:00:00,201.626848753007,"FRCH"
2019-05-02 07:15:00,202.557146379977,"FRCH"
2019-05-02 07:30:00,199.855500159058,"FRCH"
2019-05-02 07:45:00,202.557146379977,"FRCH"
2019-05-02 08:00:00,203.442820676951,"FRCH"
2019-05-02 08:15:00,202.557146379977,"FRCH"
2019-05-02 08:30:00,200.741174456032,"FRCH"
2019-05-02 08:45:00,200.741174456032,"FRCH"
2019-05-02 09:00:00,203.398197346956,"FRCH"
2019-05-02 09:15:00,203.487444006947,"FRCH"
2019-05-02 09:30:00,199.855500159058,"FRCH"
2019-05-02 09:45:00,198.925202532088,"FRCH"
2019-05-02 10:00:00,198.925202532088,"FRCH"
2019-05-02 10:15:00,195.337882014194,"FRCH"
2019-05-02 10:30:00,192.546989133284,"FRCH"
2019-05-02 10:45:00,193.432663430258,"FRCH"
2019-05-02 11:00:00,192.546989133284,"FRCH"
2019-05-02 11:15:00,189.800719582369,"FRCH"
2019-05-02 11:30:00,188.95966861539,"FRCH"
2019-05-02 11:45:00,186.213399064475,"FRCH"
2019-05-02 12:00:00,185.327724767501,"FRCH"
2019-05-02 12:15:00,186.16877573448,"FRCH"
2019-05-02 12:30:00,184.397427140531,"FRCH"
2019-05-02 12:45:00,183.467129513561,"FRCH"
2019-05-02 13:00:00,185.23847810751,"FRCH"
2019-05-02 13:15:00,187.143696691445,"FRCH"
2019-05-02 13:30:00,186.213399064475,"FRCH"
2019-05-02 13:45:00,188.870421955399,"FRCH"
2019-05-02 14:00:00,190.82026386933,"FRCH"
2019-05-02 14:15:00,185.283101437505,"FRCH"
2019-05-02 14:30:00,180.810106622637,"FRCH"
2019-05-02 14:45:00,177.974590411731,"FRCH"
2019-05-02 15:00:00,191.572068176318,"FRCH"
2019-05-02 15:15:00,194.362961057228,"FRCH"
2019-05-02 15:30:00,191.661314836309,"FRCH"
2019-05-02 15:45:00,187.143696691445,"FRCH"
2019-05-02 16:00:00,189.666849592383,"FRCH"
2019-05-02 16:15:00,197.950281575122,"FRCH"
2019-05-02 16:30:00,200.696551126037,"FRCH"
2019-05-02 16:45:00,200.696551126037,"FRCH"
2019-05-02 17:00:00,200.875044446019,"FRCH"
2019-05-02 17:15:00,197.064607278147,"FRCH"
2019-05-02 17:30:00,197.109230608143,"FRCH"
2019-05-02 17:45:00,192.413119143297,"FRCH"
2019-05-02 18:00:00,204.373118303921,"FRCH"
2019-05-02 18:15:00,202.557146379977,"FRCH"
2019-05-02 18:30:00,201.671472083002,"FRCH"
2019-05-02 18:45:00,196.268179641164,"FRCH"
2019-05-02 19:00:00,192.546989133284,"FRCH"
2019-05-02 19:15:00,197.994904905117,"FRCH"
2019-05-02 19:30:00,196.178932981173,"FRCH"
2019-05-02 19:45:00,194.362961057228,"FRCH"
2019-05-02 20:00:00,190.82026386933,"FRCH"
2019-05-02 20:15:00,192.591612463279,"FRCH"
2019-05-02 20:30:00,189.800719582369,"FRCH"
2019-05-02 20:45:00,188.02937098842,"FRCH"
2019-05-02 21:00:00,184.30818048054,"FRCH"
2019-05-02 21:15:00,185.23847810751,"FRCH"
2019-05-02 21:30:00,187.09907336145,"FRCH"
2019-05-02 21:45:00,187.143696691445,"FRCH"
2019-05-02 22:00:00,176.865799464779,"FRCH"
2019-05-02 22:15:00,182.4475852266,"FRCH"
2019-05-02 22:30:00,188.915045285395,"FRCH"
2019-05-02 22:45:00,184.397427140531,"FRCH"
2019-05-02 23:00:00,177.133539444752,"FRCH"
2019-05-02 23:15:00,178.860264708706,"FRCH"
2019-05-02 23:30:00,178.860264708706,"FRCH"
2019-05-02 23:45:00,179.835185665671,"FRCH"
2019-05-03 00:00:00,179.835185665671,"FRCH"
2019-05-03 00:15:00,177.88534375174,"FRCH"
2019-05-03 00:30:00,180.720859962646,"FRCH"
2019-05-03 00:45:00,176.158618487787,"FRCH"
2019-05-03 01:00:00,177.044292784761,"FRCH"
2019-05-03 01:15:00,176.203241817782,"FRCH"
2019-05-03 01:30:00,180.765483292641,"FRCH"
2019-05-03 01:45:00,179.835185665671,"FRCH"
2019-05-03 02:00:00,177.974590411731,"FRCH"
2019-05-03 02:15:00,179.790562335676,"FRCH"
2019-05-03 02:30:00,181.606534259621,"FRCH"
2019-05-03 02:45:00,182.536831886591,"FRCH"
2019-05-03 03:00:00,183.467129513561,"FRCH"
2019-05-03 03:15:00,180.676236632651,"FRCH"
2019-05-03 03:30:00,181.651157589616,"FRCH"
2019-05-03 03:45:00,184.352803810535,"FRCH"
2019-05-03 04:00:00,182.492208556595,"FRCH"
2019-05-03 04:15:00,185.23847810751,"FRCH"
2019-05-03 04:30:00,188.915045285395,"FRCH"
2019-05-03 04:45:00,191.616691506314,"FRCH"
2019-05-03 05:00:00,190.731017209339,"FRCH"
2019-05-03 05:15:00,189.800719582369,"FRCH"
2019-05-03 05:30:00,187.984747658424,"FRCH"
2019-05-03 05:45:00,192.502365803288,"FRCH"
2019-05-03 06:00:00,195.204012024207,"FRCH"
2019-05-03 06:15:00,195.337882014194,"FRCH"
2019-05-03 06:30:00,197.905658245127,"FRCH"
2019-05-03 06:45:00,202.557146379977,"FRCH"
2019-05-03 07:00:00,201.626848753007,"FRCH"
2019-05-03 07:15:00,204.328494973926,"FRCH"
2019-05-03 07:30:00,209.865657405751,"FRCH"
2019-05-03 07:45:00,207.07476452484,"FRCH"
2019-05-03 08:00:00,205.303415930891,"FRCH"
2019-05-03 08:15:00,201.716095412998,"FRCH"
2019-05-03 08:30:00,196.178932981173,"FRCH"
2019-05-03 08:45:00,198.880579202092,"FRCH"
2019-05-03 09:00:00,198.925202532088,"FRCH"
2019-05-03 09:15:00,200.741174456032,"FRCH"
2019-05-03 09:30:00,198.039528235113,"FRCH"
2019-05-03 09:45:00,195.248635354203,"FRCH"
2019-05-03 10:00:00,196.223556311168,"FRCH"
2019-05-03 10:15:00,195.293258684198,"FRCH"
2019-05-03 10:30:00,196.223556311168,"FRCH"
2019-05-03 10:45:00,194.407584387224,"FRCH"
2019-05-03 11:00:00,192.591612463279,"FRCH"
2019-05-03 11:15:00,190.731017209339,"FRCH"
2019-05-03 11:30:00,190.731017209339,"FRCH"
2019-05-03 11:45:00,188.95966861539,"FRCH"
2019-05-03 12:00:00,188.02937098842,"FRCH"
2019-05-03 12:15:00,187.054450031454,"FRCH"
2019-05-03 12:30:00,188.02937098842,"FRCH"
2019-05-03 12:45:00,186.213399064475,"FRCH"
2019-05-03 13:00:00,184.397427140531,"FRCH"
2019-05-03 13:15:00,185.283101437505,"FRCH"
2019-05-03 13:30:00,188.02937098842,"FRCH"
2019-05-03 13:45:00,188.95966861539,"FRCH"
2019-05-03 14:00:00,187.188320021441,"FRCH"
2019-05-03 14:15:00,188.915045285395,"FRCH"
2019-05-03 14:30:00,194.318337727233,"FRCH"
2019-05-03 14:45:00,197.994904905117,"FRCH"
2019-05-03 15:00:00,190.864887199326,"FRCH"
2019-05-03 15:15:00,202.42327638999,"FRCH"
2019-05-03 15:30:00,175.98691747074,"FRCH"
2019-05-03 15:45:00,177.483733781781,"FRCH"
2019-05-03 16:00:00,215.001209867616,"FRCH"
2019-05-03 16:15:00,224.438056127303,"FRCH"
2019-05-03 16:30:00,210.929825022707,"FRCH"
2019-05-03 16:45:00,206.98551786485,"FRCH"
2019-05-03 17:00:00,209.024606438772,"FRCH"
2019-05-03 17:15:00,203.487444006947,"FRCH"
2019-05-03 17:30:00,201.626848753007,"FRCH"
2019-05-03 17:45:00,206.851647874863,"FRCH"
2019-05-03 18:00:00,220.806112279414,"FRCH"
2019-05-03 18:15:00,218.945517025474,"FRCH"
2019-05-03 18:30:00,224.348809467312,"FRCH"
2019-05-03 18:45:00,222.666707533354,"FRCH"
2019-05-03 19:00:00,218.856270365483,"FRCH"
2019-05-03 19:15:00,222.577460873363,"FRCH"
2019-05-03 19:30:00,230.637776206125,"FRCH"
2019-05-03 19:45:00,228.911050942171,"FRCH"
2019-05-03 20:00:00,228.955674272167,"FRCH"
2019-05-03 20:15:00,227.139702348222,"FRCH"
2019-05-03 20:30:00,221.647163246393,"FRCH"
2019-05-03 20:45:00,221.602539916397,"FRCH"
2019-05-03 21:00:00,224.393432797308,"FRCH"
2019-05-03 21:15:00,220.761488949418,"FRCH"
2019-05-03 21:30:00,218.900893695478,"FRCH"
2019-05-03 21:45:00,218.104466058495,"FRCH"
2019-05-03 22:00:00,212.56730362667,"FRCH"
2019-05-03 22:15:00,218.945517025474,"FRCH"
2019-05-03 22:30:00,213.452977923644,"FRCH"
2019-05-03 22:45:00,214.338652220619,"FRCH"
2019-05-03 23:00:00,216.995675111543,"FRCH"
2019-05-03 23:15:00,219.831191322448,"FRCH"
2019-05-03 23:30:00,220.716865619423,"FRCH"
2019-05-03 23:45:00,217.040298441538,"FRCH"
2019-05-04 00:00:00,216.199247474559,"FRCH"
2019-05-04 00:15:00,215.224326517593,"FRCH"
2019-05-04 00:30:00,213.49760125364,"FRCH"
2019-05-04 00:45:00,209.821034075755,"FRCH"
2019-05-04 01:00:00,210.662085042734,"FRCH"
2019-05-04 01:15:00,211.6370059997,"FRCH"
2019-05-04 01:30:00,212.56730362667,"FRCH"
2019-05-04 01:45:00,213.452977923644,"FRCH"
2019-05-04 02:00:00,212.522680296674,"FRCH"
2019-05-04 02:15:00,214.383275550614,"FRCH"
2019-05-04 02:30:00,213.452977923644,"FRCH"
2019-05-04 02:45:00,212.522680296674,"FRCH"
2019-05-04 03:00:00,214.383275550614,"FRCH"
2019-05-04 03:15:00,213.408354593649,"FRCH"
2019-05-04 03:30:00,216.154624144564,"FRCH"
2019-05-04 03:45:00,217.084921771534,"FRCH"
2019-05-04 04:00:00,218.900893695478,"FRCH"
2019-05-04 04:15:00,221.647163246393,"FRCH"
2019-05-04 04:30:00,224.304186137316,"FRCH"
2019-05-04 04:45:00,227.095079018227,"FRCH"
2019-05-04 05:00:00,227.980753315201,"FRCH"
2019-05-04 05:15:00,228.025376645197,"FRCH"
2019-05-04 05:30:00,230.68239953612,"FRCH"
2019-05-04 05:45:00,231.657320493086,"FRCH"
2019-05-04 06:00:00,231.61269716309,"FRCH"
2019-05-04 06:15:00,234.358966714005,"FRCH"
2019-05-04 06:30:00,233.38404575704,"FRCH"
2019-05-04 06:45:00,235.289264340975,"FRCH"
2019-05-04 07:00:00,232.587618120056,"FRCH"
2019-05-04 07:15:00,232.587618120056,"FRCH"
2019-05-04 07:30:00,230.771646196111,"FRCH"
2019-05-04 07:45:00,231.657320493086,"FRCH"
2019-05-04 08:00:00,226.209404721252,"FRCH"
2019-05-04 08:15:00,227.139702348222,"FRCH"
2019-05-04 08:30:00,223.552381830328,"FRCH"
2019-05-04 08:45:00,222.532837543367,"FRCH"
2019-05-04 09:00:00,220.761488949418,"FRCH"
2019-05-04 09:15:00,215.313573177584,"FRCH"
2019-05-04 09:30:00,214.383275550614,"FRCH"
2019-05-04 09:45:00,219.831191322448,"FRCH"
2019-05-04 10:00:00,212.656550286661,"FRCH"
2019-05-04 10:15:00,205.348039260887,"FRCH"
2019-05-04 10:30:00,208.801489788794,"FRCH"
2019-05-04 10:45:00,219.831191322448,"FRCH"
2019-05-04 11:00:00,222.577460873363,"FRCH"
2019-05-04 11:15:00,218.104466058495,"FRCH"
2019-05-04 11:30:00,212.611926956665,"FRCH"
2019-05-04 11:45:00,213.452977923644,"FRCH"
2019-05-04 12:00:00,214.338652220619,"FRCH"
2019-05-04 12:15:00,211.770875989686,"FRCH"
2019-05-04 12:30:00,204.373118303921,"FRCH"
2019-05-04 12:45:00,201.671472083002,"FRCH"
2019-05-04 13:00:00,203.487444006947,"FRCH"
2019-05-04 13:15:00,207.960438821815,"FRCH"
2019-05-04 13:30:00,214.294028890623,"FRCH"
2019-05-04 13:45:00,220.761488949418,"FRCH"
2019-05-04 14:00:00,219.875814652444,"FRCH"
2019-05-04 14:15:00,217.174168431525,"FRCH"
2019-05-04 14:30:00,217.084921771534,"FRCH"
2019-05-04 14:45:00,218.015219398504,"FRCH"
2019-05-04 15:00:00,212.656550286661,"FRCH"
2019-05-04 15:15:00,207.119387854836,"FRCH"
2019-05-04 15:30:00,214.204782230632,"FRCH"
2019-05-04 15:45:00,221.647163246393,"FRCH"
2019-05-04 16:00:00,222.577460873363,"FRCH"
2019-05-04 16:15:00,223.507758500333,"FRCH"
2019-05-04 16:30:00,218.059842728499,"FRCH"
2019-05-04 16:45:00,231.746567153077,"FRCH"
2019-05-04 17:00:00,228.911050942171,"FRCH"
2019-05-04 17:15:00,224.393432797308,"FRCH"
2019-05-04 17:30:00,218.015219398504,"FRCH"
2019-05-04 17:45:00,219.875814652444,"FRCH"
2019-05-04 18:00:00,212.656550286661,"FRCH"
2019-05-04 18:15:00,212.522680296674,"FRCH"
2019-05-04 18:30:00,213.542224583635,"FRCH"
2019-05-04 18:45:00,209.865657405751,"FRCH"
2019-05-04 19:00:00,205.348039260887,"FRCH"
2019-05-04 19:15:00,203.487444006947,"FRCH"
2019-05-04 19:30:00,205.258792600896,"FRCH"
2019-05-04 19:45:00,204.373118303921,"FRCH"
2019-05-04 20:00:00,199.855500159058,"FRCH"
2019-05-04 20:15:00,197.153853938139,"FRCH"
2019-05-04 20:30:00,196.178932981173,"FRCH"
2019-05-04 20:45:00,199.810876829062,"FRCH"
2019-05-04 21:00:00,199.810876829062,"FRCH"
2019-05-04 21:15:00,200.785797786028,"FRCH"
2019-05-04 21:30:00,199.766253499067,"FRCH"
2019-05-04 21:45:00,194.452207717219,"FRCH"
2019-05-04 22:00:00,195.337882014194,"FRCH"
2019-05-04 22:15:00,196.223556311168,"FRCH"
2019-05-04 22:30:00,196.178932981173,"FRCH"
2019-05-04 22:45:00,192.591612463279,"FRCH"
2019-05-04 23:00:00,191.705938166305,"FRCH"
2019-05-04 23:15:00,185.283101437505,"FRCH"
2019-05-04 23:30:00,187.940124328429,"FRCH"
2019-05-04 23:45:00,186.258022394471,"FRCH"
